ce_id,ce_name,cmd_idx,japanese_text,vietnamese_translation
451,メインストーリー24-2,159,セラさんの治療が必要ですよ！,
451,メインストーリー24-2,186,私たち天使のことを。,
451,メインストーリー24-2,200,そしてその全てをつまびらかにすることもまた、規制の範疇です。,
451,メインストーリー24-2,214,どうしようもないのですから。,
451,メインストーリー24-2,228,ですが、どうか納得してください。,
451,メインストーリー24-2,255,そろそろお引き取り願えますか？,
451,メインストーリー24-2,293,一番最初に会った時のことを思い出すな）,
451,メインストーリー24-2,306,本当は可愛い人で……）,
451,メインストーリー24-2,309,何度も治療を受けさせてもらった）,
451,メインストーリー24-2,318,分かってきたと思ったのに……）,
451,メインストーリー24-2,323,買い物にでも行って気晴らししよう。,
451,メインストーリー24-2,360,回復薬いる？　100ゴールドだけど。,
451,メインストーリー24-2,376,お店なんだから。,
451,メインストーリー24-2,390,ついに天使ちゃんにフられちゃった～？♪,
451,メインストーリー24-2,408,お兄さん何かやらかした？,
451,メインストーリー24-2,411,もう次で治療は終わりだからそれ以降は会えないって……。,
451,メインストーリー24-2,425,で、今日は何を買ってくれるの？♡,
451,メインストーリー24-2,428,えーっと、じゃあこの間気になってた指南書を……あ。,
451,メインストーリー24-2,449,帰ろうとしないでよ！,
451,メインストーリー24-2,464,買わないけど、それ以外の商品は眼中に無し！？,
451,メインストーリー24-2,479,お兄さんはウチの常連でい続けるんじゃなかったの！？,
451,メインストーリー24-2,484,セラさんが急に治療をやめようとしてる理由。,
451,メインストーリー24-2,503,さようなら。,
451,メインストーリー24-2,518,「私には」って言ってるでしょ！,
451,メインストーリー24-2,534,色々分かってる気がするんだけど。,
451,メインストーリー24-2,537,どういう意味ですか？,
451,メインストーリー24-2,551,言ったんでしょ？,
451,メインストーリー24-2,565,そうなんだろうなって思うんだけど。,
451,メインストーリー24-2,598,確信してるじゃん、おかしいってことを,
451,メインストーリー24-2,612,そこまで言い切れるんだったら逆に通じ合ってるよね。,
451,メインストーリー24-2,626,私じゃなくて自分の直感の方が信頼度高いでしょ。,
451,メインストーリー24-2,644,メンタルケアまでしないといけないなんて……。,
451,メインストーリー24-2,658,何も買わずに帰んないで。,
452,メインストーリー25-1,28,早漏治療は次で最後とさせていただきます。,
452,メインストーリー25-1,65,椅子に座って待っていてください。,
452,メインストーリー25-1,77,入らないでください。,
452,メインストーリー25-1,80,でも、ここから話すくらいはいいですよね？,
452,メインストーリー25-1,92,これで終わりなんて。,
452,メインストーリー25-1,102,むしろ、患者として治療が終わることを喜ぶべきです。,
452,メインストーリー25-1,125,嬉しく思っています。,
452,メインストーリー25-1,179,なぜ泣く必要があるんですか。,
452,メインストーリー25-1,189,いいからもう向こうに行ってください。,
452,メインストーリー25-1,196,思っています……。,
452,メインストーリー25-1,218,入らないでください。,
452,メインストーリー25-1,224,頭の中でこねくり回してきた。,
452,メインストーリー25-1,277,でも……。,
452,メインストーリー25-1,337,見ないでください……こんなみっともない姿……。,
452,メインストーリー25-1,354,あなたと離れ離れになるのがつらくないわけありません。,
452,メインストーリー25-1,369,あなたに見せたくなかったのに……。,
452,メインストーリー25-1,412,だって私がこの街へ来たのも、ナースになったのも、,
452,メインストーリー25-1,429,どうして急に治療を終わらせようとするんですか？,
452,メインストーリー25-1,446,例えどんな事情があっても、僕はセラさんの味方ですから。,
452,メインストーリー25-1,561,恋人にも、家族にもなれません。,
452,メインストーリー25-1,576,治療以上のことは何もできない……。,
452,メインストーリー25-1,591,もたらすことができないんです。,
452,メインストーリー25-1,606,ずっと幸せだと気付いてしまうかもしれない。,
452,メインストーリー25-1,635,壊したくなってしまうかもしれない……。,
452,メインストーリー25-1,652,知ってもらえればそれで良かったのに。,
452,メインストーリー25-1,681,離れたくなくなってしまったではないですか……っ！,
452,メインストーリー25-1,696,私の本意ではありません。,
452,メインストーリー25-1,745,そう思うだけです。,
452,メインストーリー25-1,748,思い続けた人のことを知っています。,
452,メインストーリー25-1,751,不可能じゃないと知っています。,
452,メインストーリー25-1,754,僕はあなただけの患者でい続けると誓います。,
452,メインストーリー25-1,757,あなたを信じました。,
452,メインストーリー25-1,778,どこまで私を惑わすつもりですか。,
452,メインストーリー25-1,853,あなたを犯します。,
452,メインストーリー25-1,867,いかに私の治療が必要か、徹底的に教え込みます。,
452,メインストーリー25-1,886,逃げられない！）,
452,メインストーリー25-1,913,私がいないとダメにしてしまえばいいだけのことでした……♡,
452,メインストーリー25-1,927,治療は終わりません。,
452,メインストーリー25-1,941,あなたに押し付けてあげるからです……♡,
452,メインストーリー25-1,955,私を本気にさせたあなたが悪いんですから……♡,
453,メインストーリー25-2,12,まとめてお会計お願いします。,
453,メインストーリー25-2,47,私に泣きついたと思ったらもうこれですか。,
453,メインストーリー25-2,63,すみません、心配をおかけして。,
453,メインストーリー25-2,79,常連さんを一人失うところだったじゃん！,
453,メインストーリー25-2,93,別にいなくなってくれても良かったけどさ～。,
453,メインストーリー25-2,107,いなくなったら喧嘩する相手がいなくて張り合いないし。,
453,メインストーリー25-2,140,はい、こちらお品物です♪,
453,メインストーリー25-2,143,じゃあ、セラさんのところに行ってきます。,
453,メインストーリー25-2,157,お買い上げありがとうございました～。,
453,メインストーリー25-2,173,まったく、幸せそうな顔しちゃってさー。,
453,メインストーリー25-2,189,あ～忙しい忙しい♪,
453,メインストーリー25-2,215,少し覗き見しようと思って下界を見ていました。,
453,メインストーリー25-2,246,使命感に溢れたのを覚えています。,
453,メインストーリー25-2,269,でも、弱いモンスターなら倒せるようになっていました。,
453,メインストーリー25-2,279,その時からだったと思います。,
453,メインストーリー25-2,289,なんとなく楽しかったんです。,
453,メインストーリー25-2,303,肩を並べる程度には強くなりました。,
453,メインストーリー25-2,322,すぐに勃起して力が抜けてしまう。,
453,メインストーリー25-2,342,なんなら自分も彼をからかってみたいとも思いました。,
453,メインストーリー25-2,355,自然と彼のいる街になりました。,
453,メインストーリー25-2,365,少しでも愛着のある相手が良かったから。,
453,メインストーリー25-2,379,ずっと彼のことを見続けました。,
453,メインストーリー25-2,389,……もちろん彼はずっとモンスター娘に弱いままだったけれど。,
453,メインストーリー25-2,409,会って話してみたくなった。,
453,メインストーリー25-2,419,だから私は天使の世界の掟を勉強しました。,
453,メインストーリー25-2,429,調べ続けました。,
453,メインストーリー25-2,439,ふとかえりみて……ようやく自覚したんです。,
453,メインストーリー25-2,484,気づいていませんでした。,
453,メインストーリー25-2,487,忙しかったですか？,
453,メインストーリー25-2,516,あなたがここへやってきてくれる日々がまだ続いている。,
453,メインストーリー25-2,531,クリニックは閉院しているはずだったのですが。,
453,メインストーリー25-2,548,不安にさせてしまいましたね。,
453,メインストーリー25-2,590,私はあなた専属のナースなんですから。,
453,メインストーリー25-2,609,やがてこの気持ちが朽ちるのを待つしかないと思っていました。,
453,メインストーリー25-2,619,あなたに覆されてしまいましたね。,
453,メインストーリー25-2,629,願った時点で確定していたのでしょう……。,
453,メインストーリー25-2,639,あなたとなら乗り越えていけます。,
456,メインストーリー2-1短縮版,19,よろしいでしょうか。,
457,メインストーリー3-1短縮版,19,私に差し出していただいてよろしいでしょうか。,
458,メインストーリー4-1短縮版,19,絶対に誘惑に負けてはいけませんよ？,
458,メインストーリー4-1短縮版,34,とっても気持ちよく食べられてしまいますから……♡,
459,メインストーリー5-1短縮版,19,あなたを誘惑してしまいましょう。,
459,メインストーリー5-1短縮版,39,可愛い冒険者さん……♡,
461,メインストーリー7-1短縮版,19,ぜーんぶ丸裸にしてさしあげます。,
462,メインストーリー8-1短縮版,35,このまま治療を始めてしまいましょう。,
463,メインストーリー9-1短縮版,22,私と一緒に楽しいひと時を過ごしましょうね。,
464,メインストーリー10-1短縮版,19,さっそく始めていきましょうか。,
465,メインストーリー11-1短縮版,19,一緒にベッドの方に行こっか。,
465,メインストーリー11-1短縮版,33,お姉さんと一緒に、悪ーい早漏の病気、治していこうねー。,
466,メインストーリー12-1短縮版,33,人間の力では天使の私にはかないません。,
467,メインストーリー13-1短縮版,19,強めの言葉を使って治療を行っていきましょう。,
467,メインストーリー13-1短縮版,39,ちんちん出せ、このマゾ……♡,
468,メインストーリー14-1短縮版,19,頑張ってください。,
468,メインストーリー14-1短縮版,33,制限時間はありません。,
468,メインストーリー14-1短縮版,47,治療を突破する手段はありませんのでご注意を。,
468,メインストーリー14-1短縮版,61,寸止め快楽地獄、初めていきます。,
469,メインストーリー15-1短縮版,19,なんてことにならないように私が対策してあげます。,
469,メインストーリー15-1短縮版,33,貢がせられないよう、治療を頑張っていきましょう。,
470,メインストーリー16-1短縮版,20,赤ちゃんと同レベルにさせていただきました。,
470,メインストーリー16-1短縮版,34,良かったですね。,
470,メインストーリー16-1短縮版,48,全く無意味ですのでお気を付けください。,
470,メインストーリー16-1短縮版,62,あやしてあげまちゅね？,
471,メインストーリー17-1短縮版,19,騙されないように気を付けてくださいね？,
472,メインストーリー18-1短縮版,18,スライム娘との戦闘を疑似的に再現するんです。,
472,メインストーリー18-1短縮版,38,ローションをお塗りします。,
474,メインストーリー20-1短縮版,18,柔らかい素材を魔法で形成しました。,
475,メインストーリー21-1短縮版,32,たくさんいちゃいちゃしましょう。,
476,メインストーリー22-1短縮版,18,何馬鹿みたいな顔してこっち見てんだよ。,
476,メインストーリー22-1短縮版,45,せいぜい無様なところ晒さないようにね？　変態さん。,
477,メインストーリー23-1短縮版,19,その母性と大きなおっぱいが特徴のモンスター娘です。,
477,メインストーリー23-1短縮版,33,行っていこうと思います。,
477,メインストーリー23-1短縮版,47,頑張ってくださいね？,
478,メインストーリー24-1短縮版,34,圧倒的に不利な状況ですから、中々厳しい戦いになるでしょう。,
479,メインストーリー25-1短縮版,30,私を本気にさせたあなたが悪いんですから……♡,
502,Hシーン1,17,やはり重症のようです。,
502,Hシーン1,49,セラさんっ、治療は終わりなんじゃ……っ！？,
502,Hシーン1,63,モンスター娘に搾り取られたのと変わりありません。,
502,Hシーン1,77,身体に叩き込ませていただきます。,
502,Hシーン1,109,このくらいしないと治せないと判断しましたので。,
502,Hシーン1,123,精神的な問題の両方を抱えています。,
502,Hシーン1,137,あなたは誘惑に弱すぎます。,
502,Hシーン1,151,まず誘いに乗らないようにできなければお話になりません。,
502,Hシーン1,165,強引に性的な行為をされた場合にもネックとなります。,
502,Hシーン1,179,抜け出すチャンスさえ逃してしまうでしょうから。,
502,Hシーン1,221,ある程度把握できてしまいました。,
502,Hシーン1,235,あなたの反応が分かりやすいからです。,
502,Hシーン1,249,裏筋をすりすりと意地悪されるのも弱いですよね？,
502,Hシーン1,263,全部、バレていますからね。,
502,Hシーン1,277,情けないですね。,
502,Hシーン1,280,余すところなく指摘されていく……）,
502,Hシーン1,283,当然だ、彼女の言う通り自分はすごく情けないんだから……）,
502,Hシーン1,299,恐らくモンスター娘どころか人間の女性にも勝てないでしょう。,
502,Hシーン1,313,勃起が萎えないどころか硬さが増している……。,
502,Hシーン1,327,どう思っているか理解できますよね。,
502,Hシーン1,369,抽象的な表現では伝わりませんでしたか？,
502,Hシーン1,383,それでも耐えられず絶頂してしまうところが可愛いです。,
502,Hシーン1,397,ずっと愛でていたいとさえ思います。,
502,Hシーン1,400,セラさん、何を言って……？,
502,Hシーン1,414,少し遠まわしに言い過ぎましたか。では簡潔に。,
502,Hシーン1,456,愛情を込めて丹念に行っていますよ。,
502,Hシーン1,470,気持ち良くしてあげたいですから。,
502,Hシーン1,486,気持ち良すぎてやばいです……っ！,
502,Hシーン1,500,私のご奉仕が。,
502,Hシーン1,516,スピードを少し上げさせていただきます。,
502,Hシーン1,532,このまま続けると長く持たなさそうですね。,
502,Hシーン1,559,プライドが傷ついてしまうかもしれませんが……、,
502,Hシーン1,586,可愛いと思っていますので。,
502,Hシーン1,600,あなたの一番恥ずかしい瞬間をじっくり堪能させていただきます。,
502,Hシーン1,614,嫌ですか？　見ないで欲しいですか？,
502,Hシーン1,641,図星、ですか。,
502,Hシーン1,655,本当は恥ずかしいことをされたいと思っている証左ですね。,
502,Hシーン1,669,私ならそんな繊細なあなたのマゾの部分を分かってあげられますから。,
502,Hシーン1,683,一番精液が濃くなる意地悪をしながら搾り取ってあげます。,
502,Hシーン1,697,構いませんよ。あなたは早漏さん、ですからね。,
502,Hシーン1,711,せーの……、,
502,Hシーン1,731,びゅるるる～……♡,
502,Hシーン1,748,早漏ではありますが、射精機能自体は健康そのものです。,
502,Hシーン1,762,お疲れ様でした。,
503,Hシーン2,18,カルテに書き加えておきます。,
503,Hシーン2,32,把握されてしまいましたね。,
503,Hシーン2,46,追加治療を行います。,
503,Hシーン2,77,いかがですか？,
503,Hシーン2,91,おちんちんはしっかり期待しているようです。,
503,Hシーン2,105,むしろ嬉しいようですね。,
503,Hシーン2,135,足蹴にされていることを温度でも感じられるでしょう？,
503,Hシーン2,149,弱いマゾのあなたは冷たい足に踏まれて可哀そうです。,
503,Hシーン2,163,本当はあなたのことが好きなのであしからず。,
503,Hシーン2,177,劣等感を煽られるのもお好きなんですか？,
503,Hシーン2,191,そういったところも可愛いですが。,
503,Hシーン2,205,しこ、しこ、ふみ、ふみ……。,
503,Hシーン2,219,足でもしごきやすいですね。,
503,Hシーン2,233,非常に助かります。,
503,Hシーン2,247,むしろ勃起して弱いところを晒すなんて不思議ですね。,
503,Hシーン2,261,ひたすら情けない恰好を女性に見てもらっている……。,
503,Hシーン2,301,この調子で少々アブノーマルな性癖も私で慣れていきましょう。,
503,Hシーン2,315,私が先手を打つという治療法です。,
503,Hシーン2,329,私に植え付けられた快感が上回りますから。,
503,Hシーン2,343,私があなたのどんな痴態も受け入れてくれるナースさんで。,
503,Hシーン2,357,驚いてしまうかもしれませんが、,
503,Hシーン2,373,弱々しいあなたをいじめてくれますよ。,
503,Hシーン2,388,感謝する必要は……、,
503,Hシーン2,404,なぜ私のパンツを凝視して……。,
503,Hシーン2,421,ぬ、濡れているのは、その……。,
503,Hシーン2,455,治療のためだからという口ぶりをしていましたが、,
503,Hシーン2,472,高ぶりを感じてしまっています……。,
503,Hシーン2,489,いじめているだけですので、勘違いなさらないでくださいね。,
503,Hシーン2,522,あなたが可愛く誘惑してくるのが悪いんです。,
503,Hシーン2,538,決して照れ隠しではありませんよ。,
503,Hシーン2,552,それに応えているだけにすぎません。,
503,Hシーン2,579,あなたがお馬鹿さんな証拠です。,
503,Hシーン2,593,彼女たちからすればあなたは絶好の餌です。,
503,Hシーン2,607,呼び寄せていると言っても過言ではありません。,
503,Hシーン2,621,真っ先に搾り取られてしまうんです。,
503,Hシーン2,661,私にごめんなさいしてください。,
503,Hシーン2,675,ごめんなさい」ってしてください。,
503,Hシーン2,689,射精して情けなく謝る準備ができましたか？,
503,Hシーン2,703,踏みつけていてあげます。,
503,Hシーン2,717,余すところなく観察されてしまいますね。,
503,Hシーン2,731,ずっと深くあなたの心に刻まれるはずです。,
503,Hシーン2,745,ですので……、,
503,Hシーン2,759,マゾの変態さん。,
503,Hシーン2,783,ぴゅっぴゅ～……。,
503,Hシーン2,801,これで追加治療は終了です。,
503,Hシーン2,815,全て治療のためですので勘違いです。,
504,Hシーン3,31,ここを鍛えることは、精神を鍛えるよりもよっぽど簡単です。,
504,Hシーン3,45,単純な方法で強くできるのですから。,
504,Hシーン3,75,亀頭へさらなる刺激を与えていきます。,
504,Hシーン3,89,すぐにお射精してしまい治療になりません。,
504,Hシーン3,103,おっぱいを使って亀頭をほぐしていきます。,
504,Hシーン3,119,おちんちんを挿入していただいていいでしょうか。,
504,Hシーン3,133,奥まで入れるのは禁止ですからね。,
504,Hシーン3,150,お上手ですよ。,
504,Hシーン3,164,もう腰が引けそうになっていますね。,
504,Hシーン3,178,でも、決して亀頭を引き抜いてはいけませんよ。,
504,Hシーン3,192,いきますよ。,
504,Hシーン3,224,先っぽばっかりしつこくいじめる意地悪パイズリですよ。,
504,Hシーン3,238,一番敏感なところだけしか入れてもらえないと切ないでしょう？,
504,Hシーン3,252,お利口さんですよ。,
504,Hシーン3,266,パイズリに耐える姿、とっても可愛いです。,
504,Hシーン3,280,治療していきますからね。,
504,Hシーン3,294,強くなぁれ……。,
504,Hシーン3,308,温かい谷間でこね回していきます。,
504,Hシーン3,335,申し訳ありません。,
504,Hシーン3,349,よりパイズリしやすくなってしまいますよ。,
504,Hシーン3,363,ぬーり、ぬーり……。,
504,Hシーン3,377,気持ち良さも上がってしまったかと。,
504,Hシーン3,391,竿は空気にさらされて寂しそうです。,
504,Hシーン3,405,切ないともっと我慢汁出ちゃいますね。,
504,Hシーン3,419,早く強くならないと悪循環が止まりませんよ。,
504,Hシーン3,433,成長を促した方が良い、ということかもしれません。,
504,Hシーン3,447,少々スピードを上げましょうか。,
504,Hシーン3,461,わがままを言ってはいけません。,
504,Hシーン3,475,膝が曲がらないようにぴんと伸ばしてください。,
504,Hシーン3,504,こねこね、すりすり。,
504,Hシーン3,518,突き出したままにできて格好いいですよ。,
504,Hシーン3,532,今にも降参しそうですが、ぎりぎり耐えれていますね。,
504,Hシーン3,546,押しとどめているということでしょうか。,
504,Hシーン3,560,今の内に先っぽいじめに慣れておきましょう。,
504,Hシーン3,574,温かいところだけに集中ですよ。,
504,Hシーン3,588,優しく愛撫していますね。,
504,Hシーン3,602,そんな風にいらいらしちゃだめですよー。,
504,Hシーン3,629,今日のところはこれで十分でしょう。,
504,Hシーン3,643,射精をして終わりとさせていただきます。,
504,Hシーン3,657,いいですよ、真面目に治療を受けたご褒美です。,
504,Hシーン3,671,ぜーんぶよしよししてあげます。,
504,Hシーン3,685,それでは入れてしまいましょうか。せーの……、,
504,Hシーン3,715,にゅるにゅるにゅる～……。,
504,Hシーン3,729,密着させて可愛がります。,
504,Hシーン3,743,よっぽど限界が近かったのでしょうか。,
504,Hシーン3,757,このまま好きに出してください。,
504,Hシーン3,772,あなたの情けないところは全て、私が包み込みますので……♡,
504,Hシーン3,796,おっぱいの中、熱いです……♡,
504,Hシーン3,812,せっかくいただいた子種ですから、一滴もこぼしません。,
504,Hシーン3,828,今回もお疲れ様でした。,
505,Hシーン4,17,負けてしまいましたね。,
505,Hシーン4,32,治療だというのに困ります。,
505,Hシーン4,47,これより追加治療を行います。,
505,Hシーン4,78,少しばかり気恥ずかしいですね。,
505,Hシーン4,92,生唾を飲み込んでいるようですのでいいでしょう。,
505,Hシーン4,106,中はぬるぬるほかほかで、きっとすごー……く、気持ち良いですよ。,
505,Hシーン4,120,できるだけ長く、私とつながっていてください……。,
505,Hシーン4,137,あなたのが、入ってきた……。,
505,Hシーン4,151,格好良いおちんちんにできて素敵です。,
505,Hシーン4,165,腰を振ってください。,
505,Hシーン4,183,そう、その調子です……。,
505,Hシーン4,197,上手な腰振りはモンスター娘への対抗策の一つになります。,
505,Hシーン4,211,隙を作って逃げることができますから。,
505,Hシーン4,225,先っぽでとんとんってするんですよ。,
505,Hシーン4,239,相手を気持ちよくする余裕なんてありませんか？,
505,Hシーン4,253,同時に弱点でもありますからね。仕方ありません。,
505,Hシーン4,267,これはたくさん治療する必要がありそうです。,
505,Hシーン4,281,気持ちよくなれてしまうので、練習相手としては最適ですよ。,
505,Hシーン4,295,もっと強い男の子になりましょうね。,
505,Hシーン4,309,おちんちんを挿入しきってください。,
505,Hシーン4,323,引き抜いてください。,
505,Hシーン4,337,でも我慢ですよ。我慢我慢。,
505,Hシーン4,351,ふふ……情けない擬音を付けられるのは恥ずかしかったですか？,
505,Hシーン4,365,あまりに可愛かったもので、つい。,
505,Hシーン4,379,セックスお上手です。,
505,Hシーン4,393,相手の快感の波を逃してしまうでしょうね。,
505,Hシーン4,407,我慢して強い腰振り、できそうですか？,
505,Hシーン4,424,そうそう、良い調子です……♡,
505,Hシーン4,439,相手を気持ちよくするチャンスでもあります。,
505,Hシーン4,454,とても、あっ……♡　大事ですよ……♡,
505,Hシーン4,470,あまり乱れるのはよろしくないのですが……、,
505,Hシーン4,486,少々、反応を抑えるのが難しいです……♡,
505,Hシーン4,503,私は真面目に治療をしています。,
505,Hシーン4,517,……気持ちいいのは事実ですが……。,
505,Hシーン4,531,モンスター娘を想定して治療がしたいだけなのですが……、,
505,Hシーン4,547,両方とも、です……。,
505,Hシーン4,565,恋人のような振る舞いをしてくる魔物がいるためで……。,
505,Hシーン4,581,これであなたは絶体絶命のピンチの状態になりました。,
505,Hシーン4,595,逃げるには相手をイかせて手の力を緩めさせるしかありません。,
505,Hシーン4,609,本気えっちしてください。,
505,Hシーン4,623,まともに受けることになりますが、ピンチなので仕方ありません。,
505,Hシーン4,637,ピストンどーぞ。,
505,Hシーン4,655,いいですね、お上手です……♡,
505,Hシーン4,670,情けないお顔になっていますね。,
505,Hシーン4,685,くすくす……♡,
505,Hシーン4,700,この程度は叱らないでおいてあげます。,
505,Hシーン4,715,安心して負けていいですよ……♡,
505,Hシーン4,730,敗北の証、出してしまってください……♡,
505,Hシーン4,745,気持ち良い射精、しちゃいましょうね。,
505,Hシーン4,760,んっ……♡　あぁ……っ♡,
505,Hシーン4,817,ふふ……♡,
506,Hシーン5,18,搾り取られているんですね。,
506,Hシーン5,32,今後も――。,
506,Hシーン5,87,そんなに我慢できませんでしたか？,
506,Hシーン5,90,抑えられなくて……！,
506,Hシーン5,100,すみません、調整を間違えたようです。,
506,Hシーン5,119,発散すれば精液と共に解毒されますから。,
506,Hシーン5,127,おまんこ……っ！,
506,Hシーン5,137,構いませんが。,
506,Hシーン5,147,私のせいですよね、申し訳ありません。,
506,Hシーン5,157,全て出し切ってくださいね。,
506,Hシーン5,170,通常時より力強いピストンですね。,
506,Hシーン5,180,見なくても分かります。,
506,Hシーン5,190,性欲が上回ってピストンが止まらない、といったところですか。,
506,Hシーン5,200,必死に甘えています。,
506,Hシーン5,210,「甘えている」などと形容されては恥ずかしいですよね。,
506,Hシーン5,220,ついついそのような言葉選びになってしまいました。,
506,Hシーン5,230,こう見えて私も感じていますから。,
506,Hシーン5,240,子宮の入り口と何度もキスしてきゅんきゅんしています。,
506,Hシーン5,250,今回はナースとして冷静に施術しているだけです。,
506,Hシーン5,269,このような状況も嫌いではないのでは？,
506,Hシーン5,288,私は予想していますが、違いますか？,
506,Hシーン5,298,見透かされて恥ずかしい、といったところでしょうか。,
506,Hシーン5,308,今回は平然とあなたの本気ピストンをあしらってあげます。,
506,Hシーン5,318,勝手に追い詰められていてください。,
506,Hシーン5,328,愛液が溢れてしまっていますが……。,
506,Hシーン5,338,よしとしましょう。,
506,Hシーン5,348,落ち着きませんね。,
506,Hシーン5,358,少々手持ち無沙汰です。,
506,Hシーン5,377,気持ち良いです……。,
506,Hシーン5,387,頭変になっちゃいそうです……。,
506,Hシーン5,397,お好きですか？,
506,Hシーン5,407,腰をくねらせているのですから、聞くまでもありませんね。,
506,Hシーン5,417,より情けなさが際立ってしまいましたね。,
506,Hシーン5,427,声が勝手に出ちゃいます……。,
506,Hシーン5,437,セックス強すぎ、もう降参ですー……。,
506,Hシーン5,456,もっと腰を振って本当に喘がせていただいても構いませんよ？,
506,Hシーン5,470,本当に動きが速くなってしまいました。,
506,Hシーン5,480,そんな強いピストンされたら……。,
506,Hシーン5,505,コホン。,
506,Hシーン5,515,忘れてください。,
506,Hシーン5,529,ちょっと、嬉しくなってピストン強めないでください……！,
506,Hシーン5,542,私にご奉仕できて嬉しいんですか？,
506,Hシーン5,552,別に構いませんけど……。,
506,Hシーン5,562,そこまでしなくても気持ち伝わっていますから……♡,
506,Hシーン5,572,どうぞ、中に全部注いでください。んっ……♡,
506,Hシーン5,582,言ってあげますね。,
506,Hシーン5,615,イく……♡,
507,Hシーン6,18,搾り取られているということがよーく分かりました。,
507,Hシーン6,32,丁度いいスパイスになっていた可能性すらありますね。,
507,Hシーン6,70,ごくっ……。,
507,Hシーン6,86,あなたが隣にいるならなおさらです。,
507,Hシーン6,102,あなたの可愛い反応を見る度、下着が濡れてしまって大変なんです。,
507,Hシーン6,118,きっと入れたら気持ちいいでしょうね。,
507,Hシーン6,134,気づかれてしまうでしょうから、残念ながらそれはできません。,
507,Hシーン6,148,あなたのことが大好きなナースさんと今すぐセックスできなくて。,
507,Hシーン6,162,目の前にいるのにつらいですよね。,
507,Hシーン6,178,いかがしますか？,
507,Hシーン6,196,そんなに我慢なりませんでしたか？,
507,Hシーン6,210,私があなたの自慰をする姿を見ていてあげます。,
507,Hシーン6,227,私の声に合わせて手を上下に……そうです、お上手です。,
507,Hシーン6,241,オナニーのサポートくらいはしてさしあげます。,
507,Hシーン6,255,今日はこの服装に合わせて甘く治療していきましょうか。,
507,Hシーン6,269,硬く勃起して、とってもいい子です。,
507,Hシーン6,283,嬉しい。,
507,Hシーン6,297,もっとしこしこして欲しいです。,
507,Hシーン6,311,触りたいところ、あるでしょう？,
507,Hシーン6,325,揉みながらオナニーしてもいいんですよ。,
507,Hシーン6,342,そのままオナニー頑張ってください。,
507,Hシーン6,356,夢見ながら格好いい射精して欲しいです。,
507,Hシーン6,370,こういったわざとらしい誘惑もお好きですか？,
507,Hシーン6,384,嬉しくなっちゃだめですからね。,
507,Hシーン6,424,可愛いと思っているのも全部、です。,
507,Hシーン6,438,その証拠ですよ。,
507,Hシーン6,452,このほかほかのおまんこで犯してあげたいです。,
507,Hシーン6,466,逆レイプじみたいちゃらぶセックスをしたいです。,
507,Hシーン6,480,甘くてちょっと意地悪な言葉をお耳に注ぎ込みながら、,
507,Hシーン6,494,ぱん、ぱんとえっちな音を響かせて……、,
507,Hシーン6,508,ぴゅるる～……♡　っと中でお漏らしさせるんです。,
507,Hシーン6,522,おちんちんが落ち着くまで交尾は終わらない……。,
507,Hシーン6,536,股間に悪い妄想煽り、効いたみたいですね。,
507,Hシーン6,550,オナニーするんですよ。,
507,Hシーン6,564,ちこちこ、ちこちこ。,
507,Hシーン6,591,あなたの自分を慰める姿が可愛くて、つい。,
507,Hシーン6,605,にちにち、ちゅこちゅこ、といった風に形容するのがより正確でしょうか。,
507,Hシーン6,619,偉いですよ。,
507,Hシーン6,633,おかげでおちんちんがずっとかちかちです。,
507,Hシーン6,647,おっぱいにたくさん甘えてください。,
507,Hシーン6,663,そろそろイきそうなのでしょうか。,
507,Hシーン6,694,びゅー、びゅーってするの、きっと気持ちいいですよ？,
507,Hシーン6,708,女の子のぱんつを贅沢に使っちゃいましょう？,
507,Hシーン6,722,上手にしーしーしてください。,
507,Hシーン6,736,あー、もう無理、イくイくイく～……♡,
507,Hシーン6,759,いい子ですね……♡,
507,Hシーン6,792,ふふ。,
508,Hシーン7,18,気持ちよくしてください～♡」って言ってますね。,
508,Hシーン7,32,暴いていきましょう。,
508,Hシーン7,65,追加治療を行っていきます。,
508,Hシーン7,79,把握できていますか？,
508,Hシーン7,93,苦しそうにしていますよ。,
508,Hシーン7,107,嬉しいよ～♡」って伝えてくれています。,
508,Hシーン7,138,太ももの力加減、丁度いいですか？,
508,Hシーン7,152,私が勝手にあなたの顔から読み取ればいいだけでした。,
508,Hシーン7,166,おちんちん大きくなっちゃう～……♡」,
508,Hシーン7,180,されるのがお好きなようですね。,
508,Hシーン7,194,より快感を得てしまう、と。,
508,Hシーン7,221,今のも図星ですね？,
508,Hシーン7,235,治療がしやすくて助かります。,
508,Hシーン7,275,女の子に腰振ってもらうの好きぃ……♡」,
508,Hシーン7,289,すぐ負けたくなっちゃうよぉ……♡」,
508,Hシーン7,303,でもすぐ負けるのが恥ずかしくて言えない……♡」,
508,Hシーン7,317,僕のことめちゃくちゃにしてぇ……♡」,
508,Hシーン7,331,ですが大方合っているでしょう？,
508,Hシーン7,358,腰を振るわけがありません。,
508,Hシーン7,372,ただ気持ちよくなるためだけの腰振り……。,
508,Hシーン7,386,心の中まで把握されている人にバレないわけありませんよね。,
508,Hシーン7,400,そんなに見られたら、精液上がってきちゃうよぉ……♡」,
508,Hシーン7,414,今度は快感に耐えかねて腰が横にくねくねと……。,
